zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
48911,42.67443,-84.57087,Lansing,MI,Michigan,True,,40852.0,991.9,26065,Ingham,"{""26065"": ""87.31"", ""26045"": ""12.69""}",Ingham|Eaton,26065|26045,False,False,America/Detroit
48912,42.7402,-84.52354,Lansing,MI,Michigan,True,,17452.0,1403.1,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48915,42.7382,-84.57099,Lansing,MI,Michigan,True,,10740.0,2285.7,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
48917,42.72379,-84.63995,Lansing,MI,Michigan,True,,32044.0,508.8,26045,Eaton,"{""26045"": ""83.2"", ""26065"": ""16.8""}",Eaton|Ingham,26045|26065,False,False,America/Detroit
48933,42.7325,-84.55428,Lansing,MI,Michigan,True,,2637.0,1348.7,26065,Ingham,"{""26065"": ""100""}",Ingham,26065,False,False,America/Detroit
49001,42.26472,-85.56245,Kalamazoo,MI,Michigan,True,,21643.0,1085.8,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49002,42.19737,-85.56095,Portage,MI,Michigan,True,,20739.0,453.4,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49004,42.35183,-85.56203,Kalamazoo,MI,Michigan,True,,16434.0,301.0,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49006,42.29536,-85.63017,Kalamazoo,MI,Michigan,True,,28711.0,1699.6,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49007,42.30237,-85.58823,Kalamazoo,MI,Michigan,True,,10097.0,1081.2,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49008,42.26284,-85.61512,Kalamazoo,MI,Michigan,True,,17012.0,1004.5,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49009,42.30764,-85.69405,Kalamazoo,MI,Michigan,True,,45267.0,170.3,26077,Kalamazoo,"{""26077"": ""99.17"", ""26159"": ""0.83""}",Kalamazoo|Van Buren,26077|26159,False,False,America/Detroit
49010,42.53463,-85.87431,Allegan,MI,Michigan,True,,18001.0,43.8,26005,Allegan,"{""26005"": ""99.48"", ""26159"": ""0.52""}",Allegan|Van Buren,26005|26159,False,False,America/Detroit
49011,42.10523,-85.22291,Athens,MI,Michigan,True,,2272.0,27.1,26025,Calhoun,"{""26025"": ""96.28"", ""26023"": ""1.97"", ""26149"": ""1.75""}",Calhoun|Branch|St. Joseph,26025|26023|26149,False,False,America/Detroit
49012,42.36122,-85.34642,Augusta,MI,Michigan,True,,3356.0,41.8,26077,Kalamazoo,"{""26077"": ""97.12"", ""26025"": ""2.88""}",Kalamazoo|Calhoun,26077|26025,False,False,America/Detroit
49013,42.30567,-86.10846,Bangor,MI,Michigan,True,,5301.0,34.7,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49014,42.31108,-85.10611,Battle Creek,MI,Michigan,True,,21481.0,109.7,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49015,42.27125,-85.2261,Battle Creek,MI,Michigan,True,,27465.0,450.5,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49017,42.39988,-85.21207,Battle Creek,MI,Michigan,True,,21238.0,147.8,26025,Calhoun,"{""26025"": ""92.66"", ""26015"": ""7.34""}",Calhoun|Barry,26025|26015,False,False,America/Detroit
49021,42.45915,-85.06393,Bellevue,MI,Michigan,True,,6382.0,26.8,26045,Eaton,"{""26045"": ""54.51"", ""26015"": ""34.07"", ""26025"": ""11.42""}",Eaton|Barry|Calhoun,26045|26015|26025,False,False,America/Detroit
49022,42.11367,-86.36565,Benton Harbor,MI,Michigan,True,,31185.0,175.0,26021,Berrien,"{""26021"": ""99.22"", ""26159"": ""0.78""}",Berrien|Van Buren,26021|26159,False,False,America/Detroit
49024,42.20269,-85.61906,Portage,MI,Michigan,True,,29299.0,659.4,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49026,42.3772,-85.96541,Bloomingdale,MI,Michigan,True,,2364.0,30.9,26159,Van Buren,"{""26159"": ""92.27"", ""26005"": ""7.73""}",Van Buren|Allegan,26159|26005,False,False,America/Detroit
49027,42.34805,-86.06872,Breedsville,MI,Michigan,True,,215.0,194.5,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49028,41.84824,-85.18658,Bronson,MI,Michigan,True,,6174.0,20.1,26023,Branch,"{""26023"": ""100""}",Branch,26023,False,False,America/Detroit
49029,42.14344,-85.09245,Burlington,MI,Michigan,True,,1595.0,18.3,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49030,41.85654,-85.33179,Burr Oak,MI,Michigan,True,,2420.0,19.7,26149,St. Joseph,"{""26149"": ""95.8"", ""26023"": ""4.2""}",St. Joseph|Branch,26149|26023,False,False,America/Detroit
49031,41.89839,-85.9873,Cassopolis,MI,Michigan,True,,7646.0,25.8,26027,Cass,"{""26027"": ""100""}",Cass,26027,False,False,America/Detroit
49032,41.91821,-85.5095,Centreville,MI,Michigan,True,,3284.0,34.5,26149,St. Joseph,"{""26149"": ""100""}",St. Joseph,26149,False,False,America/Detroit
49033,42.2262,-85.09109,Ceresco,MI,Michigan,True,,1698.0,20.3,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49034,42.23117,-85.33688,Climax,MI,Michigan,True,,2564.0,26.2,26077,Kalamazoo,"{""26077"": ""91.92"", ""26025"": ""8.08""}",Kalamazoo|Calhoun,26077|26025,False,False,America/Detroit
49036,41.90283,-85.02321,Coldwater,MI,Michigan,True,,23685.0,58.1,26023,Branch,"{""26023"": ""100""}",Branch,26023,False,False,America/Detroit
49037,42.33243,-85.24827,Battle Creek,MI,Michigan,True,,20647.0,321.5,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49038,42.20296,-86.3258,Coloma,MI,Michigan,True,,9267.0,94.9,26021,Berrien,"{""26021"": ""95.7"", ""26159"": ""4.3""}",Berrien|Van Buren,26021|26159,False,False,America/Detroit
49040,41.96419,-85.32892,Colon,MI,Michigan,True,,3252.0,31.3,26149,St. Joseph,"{""26149"": ""92.41"", ""26023"": ""7.59""}",St. Joseph|Branch,26149|26023,False,False,America/Detroit
49042,41.85734,-85.66665,Constantine,MI,Michigan,True,,4723.0,33.5,26149,St. Joseph,"{""26149"": ""99.65"", ""26027"": ""0.35""}",St. Joseph|Cass,26149|26027,False,False,America/Detroit
49043,42.28577,-86.26737,Covert,MI,Michigan,True,,2106.0,25.1,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49045,42.10531,-86.00067,Decatur,MI,Michigan,True,,5322.0,23.7,26159,Van Buren,"{""26159"": ""91.98"", ""26027"": ""8.02""}",Van Buren|Cass,26159|26027,False,False,America/Detroit
49046,42.51237,-85.40322,Delton,MI,Michigan,True,,7883.0,38.5,26015,Barry,"{""26015"": ""100""}",Barry,26015,False,False,America/Detroit
49047,42.00405,-86.12197,Dowagiac,MI,Michigan,True,,14810.0,47.8,26027,Cass,"{""26027"": ""93.25"", ""26159"": ""6.11"", ""26021"": ""0.64""}",Cass|Van Buren|Berrien,26027|26159|26021,False,False,America/Detroit
49048,42.27284,-85.49849,Kalamazoo,MI,Michigan,True,,25416.0,258.9,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49050,42.5059,-85.23697,Dowling,MI,Michigan,True,,1567.0,24.3,26015,Barry,"{""26015"": ""100""}",Barry,26015,False,False,America/Detroit
49051,42.1835,-85.24042,East Leroy,MI,Michigan,True,,2796.0,36.7,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49052,42.11428,-85.32073,Fulton,MI,Michigan,True,,864.0,10.8,26077,Kalamazoo,"{""26077"": ""74.87"", ""26025"": ""25.13""}",Kalamazoo|Calhoun,26077|26025,False,False,America/Detroit
49053,42.28896,-85.4163,Galesburg,MI,Michigan,True,,7640.0,122.5,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49055,42.37012,-85.85335,Gobles,MI,Michigan,True,,6342.0,41.6,26159,Van Buren,"{""26159"": ""91.83"", ""26005"": ""8.17""}",Van Buren|Allegan,26159|26005,False,False,America/Detroit
49056,42.4022,-86.06054,Grand Junction,MI,Michigan,True,,3391.0,23.1,26159,Van Buren,"{""26159"": ""63.05"", ""26005"": ""36.95""}",Van Buren|Allegan,26159|26005,False,False,America/Detroit
49057,42.18365,-86.16402,Hartford,MI,Michigan,True,,6459.0,48.4,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49058,42.6319,-85.29211,Hastings,MI,Michigan,True,,19122.0,50.1,26015,Barry,"{""26015"": ""100""}",Barry,26015,False,False,America/Detroit
49060,42.42654,-85.39533,Hickory Corners,MI,Michigan,True,,1902.0,38.8,26015,Barry,"{""26015"": ""67.55"", ""26077"": ""32.45""}",Barry|Kalamazoo,26015|26077,False,False,America/Detroit
49061,41.87903,-85.82276,Jones,MI,Michigan,True,,1605.0,16.5,26027,Cass,"{""26027"": ""100""}",Cass,26027,False,False,America/Detroit
49064,42.22108,-86.04888,Lawrence,MI,Michigan,True,,3818.0,32.4,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49065,42.13619,-85.84016,Lawton,MI,Michigan,True,,6290.0,55.9,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49066,42.03445,-85.34999,Leonidas,MI,Michigan,True,,546.0,10.4,26149,St. Joseph,"{""26149"": ""100""}",St. Joseph,26149,False,False,America/Detroit
49067,42.02408,-85.80197,Marcellus,MI,Michigan,True,,4434.0,20.6,26027,Cass,"{""26027"": ""72.31"", ""26149"": ""19.7"", ""26159"": ""7.98""}",Cass|St. Joseph|Van Buren,26027|26149|26159,False,False,America/Detroit
49068,42.27682,-84.94084,Marshall,MI,Michigan,True,,14862.0,44.3,26025,Calhoun,"{""26025"": ""100""}",Calhoun,26025,False,False,America/Detroit
49070,42.54045,-85.63117,Martin,MI,Michigan,True,,2458.0,35.9,26005,Allegan,"{""26005"": ""100""}",Allegan,26005,False,False,America/Detroit
49071,42.22744,-85.78169,Mattawan,MI,Michigan,True,,10286.0,139.4,26159,Van Buren,"{""26159"": ""82.48"", ""26077"": ""17.52""}",Van Buren|Kalamazoo,26159|26077,False,False,America/Detroit
49072,42.01201,-85.46057,Mendon,MI,Michigan,True,,2945.0,20.3,26149,St. Joseph,"{""26149"": ""100""}",St. Joseph,26149,False,False,America/Detroit
49073,42.57738,-85.11775,Nashville,MI,Michigan,True,,4777.0,26.5,26015,Barry,"{""26015"": ""91.82"", ""26045"": ""8.18""}",Barry|Eaton,26015|26045,False,False,America/Detroit
49074,42.31736,-85.5387,Nazareth,MI,Michigan,True,,160.0,870.4,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49075,41.91758,-85.44912,Nottawa,MI,Michigan,True,,136.0,980.9,26149,St. Joseph,"{""26149"": ""100""}",St. Joseph,26149,False,False,America/Detroit
49076,42.43181,-84.8876,Olivet,MI,Michigan,True,,4694.0,32.5,26045,Eaton,"{""26045"": ""76.81"", ""26025"": ""23.19""}",Eaton|Calhoun,26045|26025,False,False,America/Detroit
49078,42.46507,-85.72807,Otsego,MI,Michigan,True,,9452.0,76.0,26005,Allegan,"{""26005"": ""93.82"", ""26077"": ""5.17"", ""26159"": ""1.01""}",Allegan|Kalamazoo|Van Buren,26005|26077|26159,False,False,America/Detroit
49079,42.24056,-85.90806,Paw Paw,MI,Michigan,True,,13185.0,61.2,26159,Van Buren,"{""26159"": ""100""}",Van Buren,26159,False,False,America/Detroit
49080,42.461,-85.57506,Plainwell,MI,Michigan,True,,16160.0,80.0,26005,Allegan,"{""26005"": ""71.38"", ""26015"": ""18.59"", ""26077"": ""10.03""}",Allegan|Barry|Kalamazoo,26005|26015|26077,False,False,America/Detroit
49082,41.94441,-84.87575,Quincy,MI,Michigan,True,,5965.0,26.8,26023,Branch,"{""26023"": ""96.17"", ""26059"": ""3.83""}",Branch|Hillsdale,26023|26059,False,False,America/Detroit
49083,42.3775,-85.46056,Richland,MI,Michigan,True,,7896.0,90.2,26077,Kalamazoo,"{""26077"": ""99.66"", ""26015"": ""0.34""}",Kalamazoo|Barry,26077|26015,False,False,America/Detroit
49084,42.18255,-86.38207,Riverside,MI,Michigan,True,,39.0,798.0,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49085,42.05013,-86.46028,Saint Joseph,MI,Michigan,True,,23959.0,393.0,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49087,42.12188,-85.68818,Schoolcraft,MI,Michigan,True,,6397.0,40.4,26077,Kalamazoo,"{""26077"": ""98.58"", ""26159"": ""1.42""}",Kalamazoo|Van Buren,26077|26159,False,False,America/Detroit
49088,42.18514,-85.4289,Scotts,MI,Michigan,True,,3802.0,45.7,26077,Kalamazoo,"{""26077"": ""100""}",Kalamazoo,26077,False,False,America/Detroit
49089,42.00466,-85.23596,Sherwood,MI,Michigan,True,,1851.0,18.5,26023,Branch,"{""26023"": ""100""}",Branch,26023,False,False,America/Detroit
49090,42.40865,-86.21614,South Haven,MI,Michigan,True,,14439.0,70.7,26159,Van Buren,"{""26159"": ""82.08"", ""26005"": ""17.92""}",Van Buren|Allegan,26159|26005,False,False,America/Detroit
49091,41.82443,-85.44609,Sturgis,MI,Michigan,True,,19644.0,87.1,26149,St. Joseph,"{""26149"": ""100""}",St. Joseph,26149,False,False,America/Detroit
49092,42.10005,-84.97579,Tekonsha,MI,Michigan,True,,1920.0,13.3,26025,Calhoun,"{""26025"": ""80.89"", ""26023"": ""19.11""}",Calhoun|Branch,26025|26023,False,False,America/Detroit
49093,41.97256,-85.64978,Three Rivers,MI,Michigan,True,,18346.0,67.0,26149,St. Joseph,"{""26149"": ""97.5"", ""26027"": ""2.5""}",St. Joseph|Cass,26149|26027,False,False,America/Detroit
49094,42.04734,-85.11419,Union City,MI,Michigan,True,,4028.0,27.2,26023,Branch,"{""26023"": ""82.04"", ""26025"": ""17.96""}",Branch|Calhoun,26023|26025,False,False,America/Detroit
49095,41.90703,-85.88036,Vandalia,MI,Michigan,True,,2223.0,30.9,26027,Cass,"{""26027"": ""100""}",Cass,26027,False,False,America/Detroit
49096,42.64167,-85.01576,Vermontville,MI,Michigan,True,,3441.0,20.0,26045,Eaton,"{""26045"": ""100""}",Eaton,26045,False,False,America/Detroit
49097,42.11459,-85.48818,Vicksburg,MI,Michigan,True,,11106.0,57.6,26077,Kalamazoo,"{""26077"": ""98.97"", ""26149"": ""1.03""}",Kalamazoo|St. Joseph,26077|26149,False,False,America/Detroit
49098,42.16878,-86.24276,Watervliet,MI,Michigan,True,,5776.0,68.7,26021,Berrien,"{""26021"": ""92.41"", ""26159"": ""7.59""}",Berrien|Van Buren,26021|26159,False,False,America/Detroit
49099,41.79176,-85.6779,White Pigeon,MI,Michigan,True,,5787.0,37.8,26149,St. Joseph,"{""26149"": ""87.6"", ""26027"": ""12.4""}",St. Joseph|Cass,26149|26027,False,False,America/Detroit
49101,41.94291,-86.4829,Baroda,MI,Michigan,True,,2861.0,50.6,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49102,41.9523,-86.26113,Berrien Center,MI,Michigan,True,,1627.0,40.6,26021,Berrien,"{""26021"": ""99.55"", ""26027"": ""0.45""}",Berrien|Cass,26021|26027,False,False,America/Detroit
49103,41.94691,-86.37641,Berrien Springs,MI,Michigan,True,,10437.0,90.6,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49104,41.96373,-86.35895,Berrien Springs,MI,Michigan,True,,668.0,1619.9,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49106,41.93763,-86.55148,Bridgman,MI,Michigan,True,,4973.0,122.2,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49107,41.84578,-86.41376,Buchanan,MI,Michigan,True,,10431.0,61.6,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49111,42.02477,-86.28776,Eau Claire,MI,Michigan,True,,3620.0,34.2,26021,Berrien,"{""26021"": ""95.64"", ""26027"": ""4.36""}",Berrien|Cass,26021|26027,False,False,America/Detroit
49112,41.79758,-86.03353,Edwardsburg,MI,Michigan,True,,9941.0,89.2,26027,Cass,"{""26027"": ""100""}",Cass,26027,False,False,America/Detroit
49113,41.80237,-86.50087,Galien,MI,Michigan,True,,1773.0,19.4,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49115,41.87229,-86.62929,Harbert,MI,Michigan,True,,458.0,132.4,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49116,41.84904,-86.66164,Lakeside,MI,Michigan,True,,256.0,46.9,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49117,41.7806,-86.72678,New Buffalo,MI,Michigan,True,,3756.0,75.8,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49119,41.87436,-86.54904,New Troy,MI,Michigan,True,,66.0,195.3,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49120,41.83224,-86.23082,Niles,MI,Michigan,True,,36346.0,119.5,26021,Berrien,"{""26021"": ""72.67"", ""26027"": ""27.33""}",Berrien|Cass,26021|26027,False,False,America/Detroit
49125,41.88708,-86.57745,Sawyer,MI,Michigan,True,,2243.0,64.2,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49126,42.02581,-86.36878,Sodus,MI,Michigan,True,,1225.0,29.6,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49127,42.00635,-86.51219,Stevensville,MI,Michigan,True,,10755.0,256.5,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49128,41.81651,-86.60333,Three Oaks,MI,Michigan,True,,3408.0,30.7,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49129,41.81695,-86.68803,Union Pier,MI,Michigan,True,,513.0,39.5,26021,Berrien,"{""26021"": ""100""}",Berrien,26021,False,False,America/Detroit
49130,41.78195,-85.85943,Union,MI,Michigan,True,,1474.0,47.2,26027,Cass,"{""26027"": ""100""}",Cass,26027,False,False,America/Detroit
49201,42.24977,-84.38151,Jackson,MI,Michigan,True,,45222.0,114.3,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49202,42.26859,-84.41036,Jackson,MI,Michigan,True,,19289.0,534.3,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49203,42.22151,-84.4011,Jackson,MI,Michigan,True,,38633.0,566.7,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49220,41.99461,-84.34243,Addison,MI,Michigan,True,,2415.0,32.9,26091,Lenawee,"{""26091"": ""84.76"", ""26059"": ""15.24""}",Lenawee|Hillsdale,26091|26059,False,False,America/Detroit
49221,41.90301,-84.06363,Adrian,MI,Michigan,True,,40423.0,131.8,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49224,42.28109,-84.75185,Albion,MI,Michigan,True,,13966.0,54.5,26025,Calhoun,"{""26025"": ""87.18"", ""26075"": ""12.82""}",Calhoun|Jackson,26025|26075,False,False,America/Detroit
49227,41.95194,-84.77118,Allen,MI,Michigan,True,,1114.0,16.8,26059,Hillsdale,"{""26059"": ""100""}",Hillsdale,26059,False,False,America/Detroit
49228,41.80438,-83.88349,Blissfield,MI,Michigan,True,,5310.0,25.8,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49229,41.98679,-83.82832,Britton,MI,Michigan,True,,3404.0,23.8,26091,Lenawee,"{""26091"": ""96.46"", ""26115"": ""3.54""}",Lenawee|Monroe,26091|26115,False,False,America/Detroit
49230,42.09465,-84.22071,Brooklyn,MI,Michigan,True,,10331.0,60.8,26075,Jackson,"{""26075"": ""78.66"", ""26091"": ""21.34""}",Jackson|Lenawee,26075|26091,False,False,America/Detroit
49232,41.74047,-84.66858,Camden,MI,Michigan,True,,2716.0,16.7,26059,Hillsdale,"{""26059"": ""100""}",Hillsdale,26059,False,False,America/Detroit
49233,42.06223,-84.36286,Cement City,MI,Michigan,True,,2386.0,43.0,26059,Hillsdale,"{""26059"": ""55.56"", ""26091"": ""32.16"", ""26075"": ""12.28""}",Hillsdale|Lenawee|Jackson,26059|26091|26075,False,False,America/Detroit
49234,42.11855,-84.36865,Clarklake,MI,Michigan,True,,2650.0,46.7,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49235,41.86356,-84.21469,Clayton,MI,Michigan,True,,2088.0,16.1,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49236,42.07839,-83.95098,Clinton,MI,Michigan,True,,4807.0,49.4,26091,Lenawee,"{""26091"": ""86.69"", ""26161"": ""13.31""}",Lenawee|Washtenaw,26091|26161,False,False,America/Detroit
49237,42.17573,-84.65157,Concord,MI,Michigan,True,,3047.0,30.9,26075,Jackson,"{""26075"": ""99.53"", ""26025"": ""0.47""}",Jackson|Calhoun,26075|26025,False,False,America/Detroit
49238,41.90553,-83.78599,Deerfield,MI,Michigan,True,,1803.0,24.6,26091,Lenawee,"{""26091"": ""81.1"", ""26115"": ""18.9""}",Lenawee|Monroe,26091|26115,False,False,America/Detroit
49240,42.27984,-84.17871,Grass Lake,MI,Michigan,True,,9688.0,35.4,26075,Jackson,"{""26075"": ""90.82"", ""26161"": ""9.18""}",Jackson|Washtenaw,26075|26161,False,False,America/Detroit
49241,42.10325,-84.60227,Hanover,MI,Michigan,True,,2773.0,31.5,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49242,41.88334,-84.6164,Hillsdale,MI,Michigan,True,,14809.0,63.1,26059,Hillsdale,"{""26059"": ""100""}",Hillsdale,26059,False,False,America/Detroit
49245,42.14004,-84.81759,Homer,MI,Michigan,True,,4745.0,19.0,26025,Calhoun,"{""26025"": ""97.44"", ""26023"": ""1.98"", ""26075"": ""0.58""}",Calhoun|Branch|Jackson,26025|26023|26075,False,False,America/Detroit
49246,42.12627,-84.50881,Horton,MI,Michigan,True,,3116.0,35.2,26075,Jackson,"{""26075"": ""97.02"", ""26059"": ""2.98""}",Jackson|Hillsdale,26075|26059,False,False,America/Detroit
49247,41.84785,-84.34247,Hudson,MI,Michigan,True,,5690.0,25.7,26091,Lenawee,"{""26091"": ""75.68"", ""26059"": ""24.32""}",Lenawee|Hillsdale,26091|26059,False,False,America/Detroit
49248,41.75645,-84.01123,Jasper,MI,Michigan,True,,821.0,9.6,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49249,42.02285,-84.45833,Jerome,MI,Michigan,True,,3625.0,43.7,26059,Hillsdale,"{""26059"": ""89.5"", ""26075"": ""10.5""}",Hillsdale|Jackson,26059|26075,False,False,America/Detroit
49250,42.01912,-84.62273,Jonesville,MI,Michigan,True,,6322.0,31.2,26059,Hillsdale,"{""26059"": ""97.22"", ""26075"": ""2.78""}",Hillsdale|Jackson,26059|26075,False,False,America/Detroit
49251,42.46595,-84.41006,Leslie,MI,Michigan,True,,6278.0,41.5,26065,Ingham,"{""26065"": ""95.25"", ""26075"": ""4.75""}",Ingham|Jackson,26065|26075,False,False,America/Detroit
49252,42.0369,-84.76722,Litchfield,MI,Michigan,True,,2373.0,23.5,26059,Hillsdale,"{""26059"": ""93.47"", ""26075"": ""4.41"", ""26023"": ""1.77"", ""26025"": ""0.35""}",Hillsdale|Jackson|Branch|Calhoun,26059|26075|26023|26025,False,False,America/Detroit
49253,41.96685,-84.271,Manitou Beach,MI,Michigan,True,,2771.0,43.6,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49254,42.22712,-84.31609,Michigan Center,MI,Michigan,True,,3069.0,365.2,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49255,41.77276,-84.85057,Montgomery,MI,Michigan,True,,2617.0,25.3,26023,Branch,"{""26023"": ""56.73"", ""26059"": ""43.27""}",Branch|Hillsdale,26023|26059,False,False,America/Detroit
49256,41.74998,-84.21859,Morenci,MI,Michigan,True,,3750.0,24.6,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49259,42.3789,-84.25303,Munith,MI,Michigan,True,,2116.0,29.2,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49261,42.16098,-84.23845,Napoleon,MI,Michigan,True,,269.0,177.2,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49262,41.96146,-84.46737,North Adams,MI,Michigan,True,,1243.0,20.9,26059,Hillsdale,"{""26059"": ""100""}",Hillsdale,26059,False,False,America/Detroit
49263,42.15943,-84.18477,Norvell,MI,Michigan,True,,65.0,249.4,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49264,42.44358,-84.5514,Onondaga,MI,Michigan,True,,2100.0,30.2,26065,Ingham,"{""26065"": ""75.7"", ""26075"": ""24.3""}",Ingham|Jackson,26065|26075,False,False,America/Detroit
49265,42.0073,-84.17264,Onsted,MI,Michigan,True,,5102.0,65.5,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49266,41.84223,-84.54784,Osseo,MI,Michigan,True,,3323.0,29.0,26059,Hillsdale,"{""26059"": ""100""}",Hillsdale,26059,False,False,America/Detroit
49267,41.76089,-83.72251,Ottawa Lake,MI,Michigan,True,,3988.0,38.5,26115,Monroe,"{""26115"": ""93.03"", ""26091"": ""6.97""}",Monroe|Lenawee,26115|26091,False,False,America/Detroit
49268,41.8729,-83.92632,Palmyra,MI,Michigan,True,,1153.0,20.6,26091,Lenawee,"{""26091"": ""100""}",Lenawee,26091,False,False,America/Detroit
49269,42.29295,-84.58793,Parma,MI,Michigan,True,,6175.0,39.7,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49270,41.86973,-83.68326,Petersburg,MI,Michigan,True,,5716.0,49.2,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,False,False,America/Detroit
49271,41.83693,-84.45552,Pittsford,MI,Michigan,True,,1872.0,13.1,26059,Hillsdale,"{""26059"": ""100""}",Hillsdale,26059,False,False,America/Detroit
49272,42.39405,-84.34663,Pleasant Lake,MI,Michigan,True,,2326.0,79.2,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
49274,41.83849,-84.76278,Reading,MI,Michigan,True,,3365.0,21.7,26059,Hillsdale,"{""26059"": ""90.3"", ""26023"": ""9.7""}",Hillsdale|Branch,26059|26023,False,False,America/Detroit
49276,41.79744,-83.78462,Riga,MI,Michigan,True,,851.0,14.5,26091,Lenawee,"{""26091"": ""66.6"", ""26115"": ""33.4""}",Lenawee|Monroe,26091|26115,False,False,America/Detroit
49277,42.38734,-84.46528,Rives Junction,MI,Michigan,True,,3290.0,35.8,26075,Jackson,"{""26075"": ""100""}",Jackson,26075,False,False,America/Detroit
